key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,left,1,0.5618,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,left,1,1.5047,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,5.2879,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,0.6617,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,1.5927,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,1.2417,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,11,1,CartoonStims/burglar_r.jpg,ドキ,CartoonStims/boxer_r.jpg,right,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,left,1,1.0377,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,left,1,1.1776,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,2.2903,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,right,1,2.1694,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.1059,ルピン,right,17.843,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピポ,right,7.286,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,13.4327,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,6.3123,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,5.5335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,4.0988,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,4.2831,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピポ,right,5.585,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,2.8698,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,3.8062,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,4.3377,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,4.5102,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_WreRxGiHz0XYI7f,2022-07-03_18h59.14.587,jpn_C01,2022.1.2,MacIntel,59.99880002,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
