key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,NegVSentence,VNegSentence,NegTF
space,3.994,space,9.4113,0,0,0,0,1,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,space,6.5134,space,5.5409,0,0,0,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,6.2326,0,1,1,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,4.2596,0,2,2,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,5.12,0,3,3,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,5.1345,0,4,4,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,4.1794,0,5,5,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.7341,1,0,6,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.4092,1,1,7,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.9846,1,2,8,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.8371,1,3,9,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,1.3898,1,4,10,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.9166,1,5,11,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.5894,2,0,12,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.3668,2,1,13,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.7732,2,2,14,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.4391,2,3,15,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.9766,2,4,16,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,space,0.4199,2,5,17,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,space,1.1533,right,1,1.5274,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,left,1,0.3892,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,right,1,0.9038,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_2qvEcle6gUufofI,2022-11-20_12h41.11.100,jpn_C01,2022.1.2,Linux x86_64,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
