key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,1,1.652,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,0,1.064,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,1,1.634,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,1,0.623,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,left,1,1.003,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,left,1,1.086,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,left,1,2.71,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,left,1,1.079,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,CartoonStims/artist_r.jpg,シド,CartoonStims/burglar_r.jpg,left,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,1,0.826,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,right,1,2.319,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.903,ピポ,right,4.589,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,13.627,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,8.219,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,6.898,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,2.44,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,7.891,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,2.097,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,3.378,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,10.808,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピポ,right,2.899,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,10.131,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,7.454,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.042,0,0,0,0,1,NounExposure.xlsx,"最初のトライアルでは、 画像が表示され、 その画像の下に単語が出てきます。 またこの単語の音も聞くことができます。 この音を大きな声で復唱してください。 そしてこの画像がどのような単語を示しているのか, 考えてみてください。 その後、 続きのボタンを押すと次の単語の学習が始まります。

スペースキーを押して、学習を始めましょう。",3,NounFCT.xlsx,ここから語彙のクイズが始まります。スクリーンに表示される単語に合う画像をキーボードの右と左の矢印キーを使って選択してください。,NounTest.xlsx,2,次に、これまで学習してきたことをアウトプットしていただきます。 表示される画像を描写していると思う単語を、テキストボックスにタイプしてください。,1,"ここまでが最初のトライアルです。ここで休憩をとっても構いません。

休憩が済みましたら、スペースキーを押して続きを始めましょう。",,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,space,3.233,space,10.837,0,0,0,9,1,セル　ピポ　シド,,,CartoonStims/doctor_kick_artist_r.jpg,audio/serupiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,7.984,0,1,1,29,1,パツ　ホレト　シド,,,CartoonStims/chef_shoot_artist_r.jpg,audio/patsuhoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,3.57,0,2,2,44,1,プミ　ピポ　ホレト,,,CartoonStims/doctor_punch_chef_r.jpg,audio/pumipipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.971,0,3,3,24,1,パツ　シド　ムク,,,CartoonStims/artist_shoot_cowboy_r.jpg,audio/patsusidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.001,0,4,4,0,1,セル　シド　ルピン,,,CartoonStims/artist_kick_burglar_r.jpg,audio/serusidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,5.015,0,5,5,15,1,トマ　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r.jpg,audio/tomalupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.235,0,6,6,36,1,プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r.jpg,audio/pumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,3.606,0,7,7,39,1,プミ　ルピン　シド,,,CartoonStims/burglar_punch_artist_r.jpg,audio/pumilupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.717,0,8,8,27,1,パツ　ルピン　ドキ,,,CartoonStims/burglar_shoot_boxer_r.jpg,audio/patsulupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.067,0,9,9,13,1,トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r.jpg,audio/tomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.968,0,10,10,2,1,セル 　ルピン 　ホレト,,,CartoonStims/burglar_kick_chef_r.jpg,audio/serulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.75,0,11,11,20,1,トマ　ピポ　シド,,,CartoonStims/doctor_point_artist_r.jpg,audio/tomapiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.323,0,12,12,19,1,トマ　ムク　シド,,,CartoonStims/cowboy_point_artist_r.jpg,audio/tomamukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,3.088,0,13,13,5,1,セル　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r.jpg,audio/seruhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.101,0,14,14,37,1,プミ　シド　ドキ,,,CartoonStims/artist_punch_boxer_r.jpg,audio/pumisidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,3.86,0,15,15,4,1,セル　ホレト　ムク,,,CartoonStims/chef_kick_cowboy_r.jpg,audio/seruhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.334,0,16,16,14,1,トマ　ルピン　ムク,,,CartoonStims/burglar_point_cowboy_r.jpg,audio/tomalupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,2.374,0,17,17,47,1,プミ　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r.jpg,audio/pumidokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1rHyfMTU4R3Ng8o,2022-06-25_00h12.39.144,jpn_C01,2022.1.2,Linux x86_64,59.88023952,,,space,1.394,0,18,18,34,1,パツ　ドキ　ホレト,,,CartoonStims/boxer_shoot_chef_r.jpg,audio/patsudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
